,tweet_text,pos_rev,neg_rev,neutral_or_unknown,apple_product,google_product
8449,Enjoying the rooftop terrace at the speakeasy. Reassured that by 'extraordinary hacking' Google meant soft couches and bar #sxsw,0,0,1,0,0
8450,N26: Set the Terror Level to Red {link} [codes valid: 4:00-7:59:59p 03/13/11] #infektd #sxsw #necro,0,0,1,0,0
8451,@mention The unofficial #SXSW torrents are a great way to hear what you can expect this year {link},0,0,1,0,0
8452,Going to the urinal while holding ur ipad and tweeting about it is tough! #sxsw,0,0,1,0,0
8453,Phone on the way out battery wise and I believe this week is the only week I'd be comfortable typing on an iPad on sixth st. #SXSW,1,0,0,1,0
8454,@mention Theory: using google mood index on social media posts can predict movement of dow jones 6 days in advance #sxsw #smvis,0,0,1,0,0
8455,"Shoe on other foot. Newspapers always chasing young readers. At #SXSW, young developers pack panel on iPad design for boomers. #yourmom",0,0,1,0,0
8456,It was either go to #SXSW or wait in line and buy a tricked out iPad for my mom's birthday. Guess who isn't in Austin. ª´,1,0,0,1,0
8457,"After further review, it's probably my downloading of the #SXSW torrents making things slow {link}",0,0,1,0,0
8458,Oh no another way to talk shit on the net Google to Launch Major New Social Network Called Circles Possibly Today {link} #sxsw,0,1,0,0,0
8459,@mention There was a flap loose and we all peeked. Looks like an Apple Store. Built in a day.  #sxsw,1,0,0,0,0
8460,I'll bet there's a lot of nerds at #SXSW using the #iPhone Light Saber app in barroom brawls instead of their fists.,0,0,0,0,0
8461,"&quot;If there's one thing SXSW is good for, it's flash mobs and hive-think.&quot; Apple Wins. Again. @mention #sxsw #ipad2 {link}",1,0,0,1,0
8462,@mention they did?? Oh Apple you are so smart.  #sxsw,1,0,0,1,0
8463,@mention they're flowing like water at the pop up Apple store in downtown Austin near #sxsw. Know anyone still there?,0,0,1,0,0
8464,@mention They're journalists. They just spent all their money on #sxsw passes. Who can afford Google TV?,0,1,0,0,1
8465,@mention They're setting up a temporary store at #SXSW today. Why bother with the Apple store when it's coming to us?,1,0,0,1,0
8466,The only thing I got from this smarmcake #sxsw writeup was that #Google has #ontologists. {link} #ontologyshoutoutwut,0,0,1,0,0
8467,"Well something is happening at my bus stop, prob something with #sxsw or #apple, dunno {link}",0,0,1,0,0
8468,Mayer: I think about simplicity a lot at Google in developing products. #sxsw ^JR,1,0,0,0,0
8469,I really think that most of the iPad 2 stock went down to #SXSW.,0,0,0,0,0
8470,Where is this #apple truck? I need the #ipad #sxsw,1,0,0,1,0
8471,Where is this ipad pop up store? #sxsw #caniexpenseanipad,0,0,1,0,0
8472,@mention this is for android too! RT @mention #SXSW GO for Blackberry is now available! {link},1,0,0,0,0
8473,@mention this time next week Google party at #SXSW!,1,0,0,0,1
8474,@mention thought you may be interested in this #sxsw session &quot;Your Mom Has an iPad: Designing for Boomers&quot;,0,0,1,0,0
8475,Food for thought: I prefer #SXSW app to website scheduler. iPhone changed my life. Interesting how smart phones have changed communications.,1,0,0,1,0
8476,Just met three girls from the Apple iTunes Connect team @mention the iPhone developer meetup. Got 2 talk about how I would change iTC. #SXSW,0,0,1,0,0
8477,i've run through 270% of my iphone battery in 8 hours. #sxsw,0,0,1,0,0
8478,Google maths of the day: wave + buzz = circles! #google #circles #fail #sxsw,0,0,1,0,0
8479,"Ringo Deathstarr be flooding ear canals at Red 7 right about now, Mind of Adi showcase  Location: {link}  #sxsw",0,0,1,0,0
8480,"#Apple enthusiasts lining up for #iPad2 outside pop-up Apple store in Austin for #SXSW. 6th/Congress, opens 5pm {link}",0,0,1,0,0
8481,#Hipstamatic Giving Away #SXSW HipstaPaks {link} #channels #news #apps #ios #iphone,1,0,0,0,0
8482,I just noticed DST is coming this weekend. How many iPhone users will be an hour late at SXSW come Sunday morning? #SXSW #iPhone,0,1,0,1,0
8483,"One more time, with feeling: Android Developer Meetup Saturday at #sxsw! 12:30pm Sat, Hilton 615AB. All welcome! RT, if you might.",0,0,1,0,0
8484,"#sxsw
Austin Apple store security guard enjoying the new ipad2",0,0,1,0,0
8485,Nice! Austin Apple pop up shop in time for #SXSW RT @mention The i P a d s have arrived! #SXSW {link},1,0,0,1,0
8486,"Well, Austin's the only place in the US to get an ipad 2 apparently. #austinwins #sxsw",1,0,0,1,0
8487,Google Latina and see what you find? Porn...this is the first impression that people get about us? #latism #sxsw #sxswLatAm #LatinasInTech,0,0,1,0,0
8488,Google Latina and see what you find? Porn...this is the first impression that people get about us? #latism #sxsw #sxswLatAm #LatinasInTechÛ,0,0,1,0,0
8489,Still waiting for someone to stop by with the new iPad 2 and my game on it. The prize is waiting for you!  #SXSW,1,0,0,1,0
8490,Just tweeting from my new iPad 2. #jealous #sxsw #wssxsw,1,0,0,1,0
8491,"who's sitting in the lobby of her hotel after 2am for free wifi so she can set up her new iPad?  yeah, that's me.  #sxsw",1,0,0,1,0
8492,Experimenting is crucial to the Google brand says Marissa Mayer  #marissagoogle #sxsw,0,0,1,0,0
8493,"Live tweeting of &quot;Google and Bing Speak on Rankings begins in 10 min. Doubt they'll say anything useful, it may be interesting :) #sxsw",0,0,1,0,0
8494,Apple putting up a store in downtown austin for #sxsw. ipad 2 and a tablet app will disrupt - can't wait.,1,0,0,1,0
8495,Apple setting up a temporary store at #SXSW to sell the #iPad2. Crazy? Brilliant? Convenient? {link}  #apple #news #SXSWi,0,0,0,0,0
8496,Apple setting up temporary store in Austin for #SXSW attendees to get their iPad2 fix: {link},1,0,0,1,0
8497,"Group Texting War Heats Up: Fast Society Launches New Android App, Updates iPhone App {link} #sxsw #mobilenews",0,0,1,0,0
8498,"Group-texting war heats up: Fast Society launches new Android App, updates iPhone App #sxsw {link}",0,0,1,0,0
8499,#sxsw sitting with @mention @mention and eric from google getting ready for {link},0,0,1,0,0
8500,"IPad tweeting, riding thru the 210! #sxsw",1,0,0,0,0
8501,ATTN @mention  RT @mention Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},0,0,1,0,0
8502,"Dear @mention , please tell us soon about Google Circles, as unveiled at #SxSW. Thanks!",1,0,0,0,1
8503,Askd @mention (he's at #sxsw) No answr! RT @mention Google Latina &amp; u find porn. this is 1st impression people get about us? #latism,0,0,1,0,0
8504,Well @mention @mention Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},1,0,0,1,0
8505,(via @mention #SXSW 2011: The #Google and #Bing smackdown in all its bloody banality {link},0,0,1,0,0
8506,Help @mention advance in the TechStars @mention {link} | #getoutthevote #sxsw #ipad #iphone #startup,0,0,1,0,0
8507,P.S. @mention and Google throw a b!tchin' party. Shout out to The Spazmatics #sxsw,1,0,0,0,1
8508,"This @mention article about #SXSW is so good I'm linking to it on an iPhone on a train, which is the opposite of easy: {link}",0,0,0,0,0
8509,hmm. @mention broke 'Google Circles' story this morning. @mention pointing us to the article now {link} #scinfluence #sxsw,0,0,1,0,0
8510,"Wow, @mention developed it's iPad app for just $15k #newsapps #sxsw",1,0,0,1,0
8511,Like @mention Download 'Freak Jet' on your iPhone. Hilarious. See I'm learning new stuff at #SXSW,1,0,0,1,0
8512,"Grab @mention for #betainvites #sxsw! @mention new Android camera, raises $1.1M from Valley players bit.ly/eA1zgD /via @mention",1,0,0,0,1
8513,Like @mention I've now seen most of Austin in Google Streetview checking out apartments for #sxsw. Austin is not easy on the click.,0,0,0,0,0
8514,omg ÛÏ@mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},1,0,0,1,0
8515,From @mention Marissa Mayer: 40% Of Google Maps Use Mobile #sxsw {link},1,0,0,0,1
8516,(y) ÛÏ@mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},0,0,1,0,0
8517,"On perception of Google Street View as ÛÏBig BrotherÛ - trying to be transparent about data we have, give users control - @mention #SXSW",0,0,1,0,0
8518,Line @mention pop up? About 30 deep. Line @mention crossroads? Closer to 300. Big demand 4 Liz phair w/ freecreditscore band? Sorry ipad2 #SXSW,0,0,1,0,0
8519,Mom (@mention quick - apply for a job @mention they need help identifying this bird through search!  #SXSW  {link},0,0,1,0,0
8520,Cc : @mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW (cont) {link},0,0,1,0,0
8521,"Now, @mention tells how the iPad is making more accessible for all people is your site ready? #poursite #sxsw {link}",1,0,0,1,0
8522,Live @mention the sxsw mobile accessibility session in room 8A: surprise guest Charles Chen is there answering questions about Android access.#sxsw,0,0,1,0,0
8523,"#SXSW protip: if your iPhone keeps saying it has no internet connection but you have a good signal, turn off 3G. Edge works perfectly.",0,0,1,0,0
8524,"&quot;multiple approaches to monetization&quot; re: iPhone game dev &quot;but ads would cheapen our product&quot; ok, good luck with that #sxsw",0,0,0,0,0
8525,"Music: Artist: duckett Song name: Another girl Instrumental Source: Creative Commons, via ...  #ipad #sxsw #gadgets {link}",0,0,1,0,0
8526,Google Latitude Check-ins Follow Foursquare Rewards at SXSW {link} #free #GoogleLa #GoogleMarch #SXSW,0,0,1,0,1
8527,Google Latitude to make a big push at #SXSW..will they breakthrough this year? {link},1,0,0,0,1
8528,Mobile activations of @mention up 200% in 9 months with android taking huge market share #SXSWMobileApps #SXSW #AccessSXSW,1,0,0,0,1
8529,Robot battles hosted by Google and LEGO are about to start. #sxsw {link},0,0,1,0,0
8530,"Congrats to @mention another @mention winner of an #iPad case, it's going on a mission trip with his sister in Haiti! #SXSW #cbatsxsw",1,0,0,1,0
8531,Congrats to @mention for executing the @mention event guide! Have it loaded on my iPhone #sxsw #sxsw11 {link},1,0,0,1,0
8532,congrats to @mention for getting to the next level in his fave iPad game PengAirborne #dowtimebetweensessions #iamagameshater #SXSW,0,0,1,0,0
8533,Congrats to @mention for winning the Ipad 2 raffled at the #SmileyParty. Check your inbox for details! #sxsw,0,0,1,0,0
8534,Congrats to @mention on winning the last @mention #iPad case for her boyfriend aw :) #SXSW #cbatsxsw,1,0,0,1,0
8535,"REDCROSS to 90999 RT @mention If you can afford to attend #sxsw or buy an iPad today, consider a few $$$ for Japan earthquake relief.",0,0,1,0,0
8536,En route to austin for #sxsw - I'll bet a new iphone 5 that's 90% of the flight,0,0,1,0,0
8537,"en route to austin, tx for #sxsw accompanied by fedoras + instruments + weird haircuts + apple products",0,0,1,0,0
8538,"San Jose to Austin.  I am surrounded by Apple and Google peeps, every tech nerds dream. Time turn up the charm and find a new bff #sxsw",1,0,0,0,1
8539,this has to be the first Apple product launch that *hasn't* plagued my twitter stream #sxsw,0,0,1,1,0
8540,"Congrats to Bernd, Florian and @mention on the launch of the Guguchu Ticket Terminal iPhone app ahead of #sxsw {link}",1,0,0,1,0
8541,The line to buy an iPad 2 stretches 2 blocks. Not getting one today. :) #SXSW,0,0,1,0,0
8542,"We start to compete with the bigger guys now, like Google. #checkins #pnid #sxsw",1,0,0,0,1
8543,"I'd love to get my #ipad2 at the #apple store that's popping up downtown tomorrow, but lack the patience for #SXSW douchebaggery.",1,0,0,1,0
8544,Last day to get the #LP Austin iPhone app for free {link} #travel #sxsw,0,0,1,0,0
8545,Thrilled to have former Chief Talent Officer of Apple and Gap on @mention Advisory Board {link} #sxsw #sxswi #innotribe,1,0,0,1,0
8546,@mention to have temp store at 6th &amp; congress during #sxsw now attendees have no excuse to not be walking around with an #iPad 2! #Austin,1,0,0,1,0
8547,The Memento iOS app is on sale for 99å¢ for #SXSW ÷Ý Wait Just One MomentoÛ_ Let Social Media Create Your Diary {link} #iPhone,0,0,1,0,0
8548,Contests to Juan on winning our last @mention commuter case for #iPhone 4 ! 2 $50 gift cards left! #cbatsxsw #SXSW,0,0,1,0,0
8549,"Congrats to Kenny, who now enjoys a spanking new @mention case for his iPad!  Look how happy he is!  :-D #SXSW # {link}",1,0,0,1,0
8550,"Congrats to Kenny, who now enjoys a spanking new @mention case for his iPad!  Look how happy he is!  :D #SXSW #CBatSXSW {link}",1,0,0,1,0
8551,@mention to launch 'Circles' later today at #SXSW?? gotta love #SXSW - one platform for everything from Independent film to Innovative Tech,0,0,1,0,0
8552,@mention to Launch &quot;Groupon or Living Social-type&quot; Rewards at #SXSW - {link} (via @mention,0,0,1,0,0
8553,@mention to Launch &quot;Groupon or Living Social-type&quot; Rewards at #SXSW {link} | @mention,0,0,1,0,0
8554,"@mention to Launch Social Network Called Circles, Possibly Today {link} #sxsw via: @mention - This should be interesting ^ JL",0,0,1,0,0
8555,#Gowalla to Launch &quot;Groupon or Living Social-type&quot; Rewards at #SXSW {link},0,0,1,0,0
8556,starting to make my google cal for #sxsw. really excited to see @mention  @mention @mention @mentions,0,0,1,0,0
8557,Guy next to me in the bathroom props his iPad above the urinal and keeps using it while going. These people are serious. #SXSW,1,0,0,0,0
8558,Guy next to me is carefully studying the &quot;best parties at #SXSW 11&quot; spreadsheet he made on on his iPad. But it's an iPad 1. N00B!,0,0,1,0,0
8559,@mention to open temporary store at SXSW {link} They should use @mention too #sxsw,0,0,1,0,0
8560,Up early to purchase the #iPad 2 for our awesome sweepstakes giveaway and game at #SXSW! Details coming soon!,1,0,0,1,0
8561,Have yet to see someone with a PC (Dell or otherwise) at SXSW - all Apple MacBook Pro or iPads...#sxsw,1,0,0,1,0
8562,@mention To sell iPad 2s to #SXSW attendees. It worked. They sold out.,1,0,0,1,0
8563,The line to the #apple #ipad2 popup store on 6th &amp; Congress warps around to 5th st. #SXSW  {link},0,0,1,0,0
8564,Just got to the google party at speakeasy. Free drinks and food coming out! #sxsw,0,0,1,0,0
8565,"Congrats to VA client Discovr, kicking a** and taking names: {link}  Hottest music app at #SXSW? {link}",0,0,1,0,0
8566,"Planning to wait for the iPad2 at the #sxsw Apple Store, get #infeKTD. Might be players in the crowd.  {link}",1,0,0,1,0
8567,"SerÌÁ cierto? RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today rww.to/f6BCEt #sxsw",0,0,1,0,0
8568,iPhone autocorrects &quot;sxsw&quot; to &quot;scar&quot; -- foreshadowing? #sxsw,0,0,1,0,0
8569,"Released today by @mention Spin Play: Spin Magazine's iPad app, download it now! (1st issue free) {link} #sxsw",0,0,1,0,0
8570,&quot;Tattoo for an iPad&quot; chalked on the pavement. What can it mean? #sxsw #applefanatic,1,0,0,1,0
8571,I'm here too!  RT @mention #bettercloud #SXSW presenter &amp; Austin native John Wiley happens to be chief engineer behind Google search,0,0,1,0,0
8572,For iPod too? RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW (cont) {link},0,0,1,0,0
8573,"My #SXSW toolkit:  laptop+charger, iPhone, H2O, bike, &amp; shades:  I'm a walking Apple ad with a touch of REI.  What's in your #sxswtoolkit?",1,0,0,1,0
8574,My CNET story on Apple's schooling the social marketing execs at #SXSW with its pop-up #iPad2  launch {link},0,0,1,0,0
8575,There is totally a make-shift Apple store downtown. #sxsw,0,0,1,0,0
8576,@mention totally digging the new foursquare on iPhone. Just in time for #sxsw. Craps rematch in Austin from big Omaha?,1,0,0,1,0
8577,"@mention Totally! I mean, the number of companies that seemed to be offering the same thing at #sxsw was sad. Apple beat you, give up guys.",1,0,0,1,0
8578,At &quot;Touching Stories: Designing Magazines for the iPad #touchingstories #tbwasxsw #sxsw,0,0,1,0,0
8579,"Google Hotpot - &quot;Not as good as other services, but we will force it on you anyways.&quot; #SXSW",0,1,0,0,1
8580,"Google Hotpot activity map for this week in Austin, TX before #SxSW #SUxSW {link}",0,0,1,0,0
8581,"Google Hotpot at #sxsw - instant rating &amp; review via Places, social sharing, etc. Yelp killer?",0,0,1,0,0
8582,Google hotpot brings Netflix-style functionality to Places. Result is Yelp with no personality. #bettersearch #SXSW,0,0,1,0,0
8583,Google Hotpot demo at #SXSW Seems a whole lot like #yelp to me- innovate or not be left outa game? They show heat maps2 {link},0,0,1,0,0
8584,Google hotpot has anyone used it? #sxsw,0,0,1,0,0
8585,Google Hotpot is a new app that let's people rate where they are. I guess its a logical business progression for them #MarissaGoogle #sxsw,1,0,0,0,1
8586,"Google hotpot- rate restaurants and get personalized recos on where to eat. Um, think foursquare, yelp, etc have this covered already. #SXSW",1,0,0,0,1
8587,"google hotpot= yelp killer?  Very impressive integration, personalized recommendations, and really fast @mention #SXSW",1,0,0,0,1
8588,After 5 straight days on my iPad at #sxsw it's such a welcome change to flip through a fashion mag #printisnotdead #digitalblasphemy,0,0,1,0,0
8589,"Look for transit info for US and Canada at GTFS, city-go-round, Transit Developer Google group #sxsw #transitapps",0,0,1,0,0
8590,#sxsw #metricsdrivendesign.  Wrote a response exactly in regards to the speakers google reference Uidesignguide.com search blog response,0,0,1,0,0
8591,"Sounds intriguing... RT @mention Lots of chatter around Google's new social network, Circles #SXSW -KEK",1,0,0,0,1
8592,Google introducing check-in status and rewards at #sxsw - mobile is where it's at. {link},1,0,0,0,0
8593,Crowd control at the Apple pop up #sxsw  {link},0,0,1,0,0
8594,don't distrub my circles - RT @mention We're not launching any products at #SXSW - dancing today {link},0,0,1,0,0
8595,"The Industry Party #GSDM #Google was a grand affair.
#SXSW",1,0,0,0,1
8596,Got lost trying to fond the apple store in Austin so @mention instead!! #sxsw,0,0,1,0,0
8597,"iPad is its own thing - in addition to, not in place of print - @mention cuts through the #sxsw b.s. at #newsapps panel",1,0,0,1,0
8598,Apple rents retail space downtown Austin for #SXSW {link} Must avoid 3-block radius tomorrow (via @mention,0,0,1,1,0
8599,iPad 2 Gets Temporary Apple Store for SXSW {link} #Apple #AppleStore #iPad2 #SXSW #Verizon,0,0,1,0,0
8600,#apple sets up temporary store for #ipad2?  {link}  Im a lil jealous #sxsw @mention @mention @mention,1,0,0,1,0
8601,First shots w/iPad 2 from #sxsw {link},0,0,1,0,0
8602,#sxsw #letshookup @mention &quot;We want to be the Google of nonprofits.&quot;,0,0,1,0,0
8603,Are you attending the #SXSW and want to explore #Austin ? Check out @mention for Austin {link} (via @mention,0,0,1,0,0
8604,"Perfect attention to detail RT @mention Google recreated the code for Pac-Man for their doodle, original bugs included. #sxsw #googledoodles",0,1,0,0,1
8605,What's better than sweets? A new iPad just in time for #sxsw,1,0,0,1,0
8606,#SXSW #bettercloud computing insight: Google's @mention &quot;we will benefit from data centers' economies of scale continual improvements&quot; #PGi,1,0,0,0,0
8607,Design Patterns For User Engagement at SXSW. I'm interested to hear what google has to say on the subject... #SXSW #makinggamesbetter,0,0,1,0,0
8608,iPhone battery about to die. Nooooooooooooooo. #sxsw,0,0,1,0,0
8609,iPhone battery is going quickly. Guy behind me let me borrow his portable charger. I want one! {link} #SXSW,0,1,0,1,0
8610,iPhone battery maintenance is a fine art at #sxsw,0,0,0,0,0
8611,Louis Vuitton has an iPhone app. Called Amble #digitalluxury #sxsw,0,0,1,0,0
8612,Google actually does have an official death policy. One of only a few. via @mention #digitaldeath #sxsw,0,0,0,0,0
8613,Are you stuck inthat long a$$ line at the Apple store? Come check us out! We are in the next block across from Driskill! #Apple #SXSW  #WAM,0,0,1,0,0
8614,No more stumbling around lost at #SXSW! Stay in contact with your group with the @mention #iPhone application {link},1,0,0,1,0
8615,Are you stupid at #sxsw ? Find it out with your #Mac and our game {link} or via your #iPad 1&amp;2 {link},0,0,1,0,0
8616,Are you Stupid? Find it out at the #sxsw on your Mac {link} for a special price! #games #Mac,0,0,1,0,0
8617,Any #startups need an #android developer for #SXSW?,0,0,1,0,0
8618,82% of future tablet buyers say they'll choose Apple's iPad See pop-up store at #SXSW {link},1,0,0,1,0
8619,#SXSW Featured artist playlist available for free {link} via @mention #free #music,0,0,1,0,0
8620,"Internet tv is coming. Google tv, dvrs, xbox. This train isn't stopping. Barry Diller #sxsw",0,0,1,0,0
8621,"OK #Sxsw tweeps on my flight, no one freak out... I'm going to be reading a book. A real one. No iPad, no kindle - just paper. ;) #analog",0,0,1,0,0
8622,@mention tweeted: RT @mention Best thing I've heard this weekend at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need ...,0,0,1,0,0
8623,I'm live-tweeting #SXSW now at @mention RT @mention Users drive 12B+ miles a year with Google Maps Navigation ^JR,0,0,1,0,0
8624,"If I'm retweeting it, chances are it's being added to my spreadsheet #sxsw {link}",0,0,1,0,0
8625,"Watching Twit Live #SXSW, want to go next year now. Also want an ipad, but I'm content to wait awhile. I always buy technology late anyway.",1,0,0,1,0
8626,I need a Twitter app recommendation for my new iPad 2. Thoughts? #SXSW,0,0,1,0,0
8627,Nice of #Twitter to lwr boom on #API devs undr covr of #japan #tsunami #earthquake #sxsw #wisconsin #libya {link},0,0,1,0,0
8628,"Wow, The Twitter. Can look it up on The Google :). RT @mention In honor of @mention How is everyone on The Twitter doing? #SXSW",0,0,1,0,0
8629,Google's two main #seo factors: Topicality and site authority from via @mention at #sxsw,0,0,1,0,0
8630,#SocialNetworks: #Google noch heute mit #Circles? #Facebook-Konkurrent! {link} via @mention und {link} #SXSW,0,0,0,0,0
8631,#SXSW Party Calendar on gCal: {link},0,0,1,0,0
8632,"Block party capitalism ballroom f #sxsw
Just went to google thing last session but only because first choice was full",0,0,1,0,0
8633,#SXSW party podcasts {link} @mention @mention @mention @mention @iAmPaintedFace @H0U5T0N,0,0,1,0,0
8634,#SXSW Party Rule: Don't slip on piss and drop your iPhone in the urinal. True story. Not me either. Promise...,0,0,1,0,0
8635,#SXSW party time with @mention and @mention thanks @mention,0,0,1,0,0
8636,New Mike Tyson game coming to the iPhone - {link} #iPhone #SXSW #VideoGames #Tyson #art #cartoon,0,0,1,0,0
8637,"Hi! If you accidentally took my iPad from the #techi set #pepsicostage, 
would you please return it to me? #sxsw {link}",0,0,1,0,0
8638,@mention U in this line? RT @mention 10:30 AM line at Apple pop-up store in Austin. It opens at 5 PM. #sxsw {link},0,0,1,0,0
8639,How do you know when you are at a Google party? You find the only Samsung galaxy tab at #sxsw... {link},0,0,1,0,0
8640,To all you nice people going to #SXSW have fun. check in with  #TWIT #TWIG @mention  @mention @mention . Any #android #podcasters?,0,0,1,0,0
8641,How do you use maps? Mayer: 40% Of Google Maps Usage Is Mobile (There r 150 Million Mobile Users) {link} via @mention #sxsw,0,0,1,0,0
8642,"Hey if you're at #sxsw, try out the early iPhone/android beta of Hitchery and let us know what you think! {link}",0,0,1,0,0
8643,Great visualisation of the ghost movement logic in PacMan during the Google Doodles session @mention #sxsw. More details here. {link},1,0,0,0,0
8644,"Highly doubt @mention will announce new social effort at #sxsw today...does not seem their style, but I greatly look forward to seeing it.",0,0,1,0,0
8645,#casualeducationgames #sxsw proposal to download an update to your textbook - more good news for apple,0,0,1,0,0
8646,"On the couch with iPad propped on my gut full of breakfast tacos. A dangerous position for inertia. What's happening tonight, #SXSW friends?",0,0,1,1,0
8647,#sxsw #touchingstories great presentation on future of digital magazines {link},0,0,1,0,0
8648,wow you suck {link} iPad #sxsw Rebecca Black #fab5,0,1,0,1,0
8649,"The kid ducked, exposing a 4chan4eva tattoo on the small of his back. The iPad flew right over him. #sxsw",0,0,1,0,0
8650,"?? from audience asks @mention what her favorite non-Google product is &amp; why - she says, I really love my Swiss Omega watch #SXSW",0,0,1,0,0
8651,"Never thought I'd be sitting on the floor of the Austin Convention Center, but that's the best place to plug in my iPhone charger. #sxsw",0,0,1,0,0
8652,Apple brought in 5 employees from each store in Texas to staff the popup store. #SXSW,0,0,1,0,0
8653,Apple brought touch UI to the masses and I'm listening to 2 Microsoft guys talk about it. #sxsw,0,0,1,0,0
8654,"Npr fan built first iPhone app, not affiliated with npr he was firefighter and coder #sxsw",0,0,1,0,0
8655,So grateful my Twitterstream is mostly full of empathy and concern for events other than iPad 2 and #sxsw.,0,0,1,0,0
8656,Google could = search engines. Google instead = useful information. #savebrands #sxsw,1,0,0,0,1
8657,"Google would be a great partner for us, says @mention Looking for more distribution and better products. #sxsw",1,0,0,0,1
8658,wish i could go @mention Head over to {link} by 1pm CST today to win VIP access to my acoustic solo set at #SXSW tonight,0,0,1,0,0
8659,Room is full here at re iPad design headaches talk. #sxsw,1,0,0,0,0
8660,"@mention ummm - are u a dinosaur?   #SXSW question are u a dinosaur, shark, ninja or pirate.   #google party like it's 1986.",0,0,1,0,0
8661,#Google rumored to unveil new social network Circles today at #SXSW {link},0,0,1,0,0
8662,"CNN to launch &quot;TV everywhere&quot; service for mobile, Google TV and computers: {link} #SXSW",0,0,1,0,0
8663,"CNN to launch &quot;TV everywhere&quot; service for mobile, Google TV and computers: {link} #SXSW via @mention",0,0,1,0,0
8664,Google launches Route Around Traffic - offers 3 options to keep you out of traffic. Saves 2yrs worth of time...every day. #sxsw,1,0,0,0,1
8665,Google launching  a new social network today? #sxsw {link},0,0,1,0,0
8666,Google launching new social network called Cicles at #sxsw today {link},0,0,1,0,0
8667,Google Launching Secret New Social Network Called &quot;Circles&quot; {link} #sxsw,0,0,1,0,0
8668,Google Launching Secret New Social Network Called &quot;Circles&quot; #SXSW,0,0,1,0,0
8669,Google launching social network &quot;google circles&quot; @mention  #sxsw ?????,0,0,1,0,0
8670,I just found BBQ sauce on my iPad - tech and Texas really do come together here!  #SXSW,1,0,0,1,0
8671,Lines around the block for the new iPad 2 in Austin #sxsw. This is one lucky recipient.  {link},1,0,0,1,0
8672,Route around traffic from google maps saves users 2 years worth of time...everyday #sxsw,1,0,0,0,1
8673,Route around traffic' google maps feature is saving their users 2 years in time. Every day. #SXSW #holytrafficjams,1,0,0,0,1
8674,We're so ungrateful bc we have too much shit to play with. So turn off some of your shit (iPhone) now and then. #sxsw,0,1,0,1,0
8675,Kind of funny/sad that the iPad release line was longer than any party lines (i saw) at #sxsw last night. #sheeple,1,0,0,1,0
8676,Google &quot;ad preferences&quot; and you can view (and edit) what Google thinks you like. #seenocreepy #SXSW,1,0,0,0,0
8677,GOOGLE &quot;challenge is 2 stay true 2 what originally built this big &amp; successful brand experimentation &amp; moving fastÛ #SXSW {link},0,0,1,0,0
8678,Google &quot;china is not the middle east&quot; @mention #SXSW,0,0,1,0,0
8679,"I'm at &quot;Designing iPad interfaces: new navigation schema&quot; at ACC, heading to a &quot;future of touch&quot; panel after. 1 track mind. #SXSW #sxswlib11",0,0,1,0,0
8680,"Google &quot;product gatekeeper&quot; Marissa Mayer on the location-based &quot;fast, fun and future&quot; {link} (HT @mention #SXSW",0,0,1,0,0
8681,nu bij &quot;Touching Stories: Designing Digital Magazines for the iPad&quot; #sxsw #sxswnl,0,0,1,0,0
8682,I picked up a &quot;mophie&quot; iPhone charge case at the #sxsw tradeshow. Doubt I'll use it all the time but it's great for long days out.,1,0,0,1,0
8683,"I picked up a white #ipad2 today at the Apple Store, #SXSW!",1,0,0,1,0
8684,I messed up and didn't bring iPhone charger. Anyone got one I could borrow for 10 mins? #sxsw,0,0,1,0,0
8685,prepping up for #sxsw aka &quot;Nerds Gone Wild&quot; - here's a list of all the parties thanks @mention {link},0,0,1,0,0
8686,Apple Popup Store at #SXSW {link},0,0,1,0,0
8687,Apple popup store in Austin? {link} #SXSW,0,0,1,0,0
8688,Apple popup store is still under constuction! That's not keeping a 50+ line of people standing in line for it. #SXSW,0,0,1,0,0
8689,Apple popup store line still circles the block. #sxsw,0,0,1,0,0
8690,"Apple popup store! #SXSW  @mention Apple Store, SXSW {link} #photo",0,0,1,1,0
8691,ipad pop up was the longest line for #sxswi &amp; Kanye's Vevo show @mention #sxsw should be the same {link} {link},0,0,1,0,0
8692,"Catching up with @mention in our hotel room after day 1 of #sxsw. Also, tweeting this from my new iPad.",1,0,0,1,0
8693,Best pickup-line at #SXSW: Do you have an iPhone charger?,0,0,1,0,0
8694,Bad news update: the pop-up Apple Store is out of iPads! Not sure if they will have more by tomorrow. #SXSW,0,1,0,0,0
8695,Another super smart move by apple  {link} Temporary store at SXSW #apple #sxsw,1,0,0,1,0
8696,"SXSW: GroupMe says itÛªs going global. First, it adds new social features. {link} #Android #iPhone #SMS #SteveMartocci #SXSW",0,0,1,0,0
