,tweet_text,pos_rev,neg_rev,neutral_or_unknown,apple_product,google_product
4225,"RT @mention Shiny new @mention @mention @mention apps, a new @garyvee book, pop-up iPad 2 stores... #SXSW is Christmas for nerds.",0,0,1,0,0
4226,"RT @mention Shoe on other foot. Newspapers always chasing young readers. At #SXSW, young developers pack panel on iPad design for boomers. #yourmom",0,0,1,0,0
4227,RT @mention Sketchily lurking @mention big boi #sxsw concert on iPhone business with 8am HARD (read: massive announcement) deadline. #lovemyjob @mention,0,0,1,0,0
4228,RT @mention smart! Apple opens a pop-up store in Austin so people in for #SXSW can get new iPads. bit.ly/i41H53 (via @mention @mention,1,0,0,0,0
4229,RT @mention Sneak peak of the Google exhibit at the #SXSW trade show  {link},0,0,1,0,0
4230,"RT @mention Snotty Dbag at #sxsw &quot;actually, its android. Droid is a brand name. There's a difference&quot; die.",0,0,1,0,0
4231,RT @mention So @mention just spilled the beans: next platform for Flipboard is the iPhone. Team started working on it. #sxflip #SXSW #SXSWi,0,0,1,0,0
4232,RT @mention So @mention just spilled the beans: next platform for Flipboard is the iPhone. Team started working on it. #SXSW,0,0,1,0,0
4233,RT @mention So #SXSW is cool. I strike up a conversation with a bloke who happens to work for The Guardian &amp; a few hours later... {link},0,0,1,0,0
4234,RT @mention so awesome! RT @mention knitted staircase in attendance at #sxsw party tomo 7pm hosted by @mention &amp; @mention {link},0,0,1,0,0
4235,RT @mention So it appears Apple is opening a pop up store in Austin for #sxsw - the employees were trying to hide it. The Beechwood tables gave it away.,0,0,1,0,0
4236,RT @mention So many Google products. isn't it time to  transition them down the chain and into  features? But features of what product? #SXSW,0,0,0,0,0
4237,"RT @mention So the big buzz this year at #SXSW, iPad 2, of course, and Group chat/text services like Group Me or Yobongo. Now you know. #fb",0,0,1,0,0
4238,RT @mention So where's the apple store in Austin for #SXSW?,0,0,1,0,0
4239,RT @mention Someone at #SXSW needs to host a race between the SMS apps for iPhone pink slips. Or probably something much cooler th ...,1,0,0,0,0
4240,RT @mention Sound of My Voice was shot exploiting Apple &amp; Best Buy's 14-day return policy on iMacs. Brilliant. #sxsw,0,0,1,0,0
4241,RT @mention Soundtrckr featured by @mention @mention as a Must-have for #SXSW {link},1,0,0,0,0
4242,RT @mention South by Southwest 2011 #Android app released {link} #SXSW #SXSWi #SXSWedu,0,0,1,0,0
4243,RT @mention Spark for #android is up for a #teamandroid award at #SXSW read about it here: {link},0,0,1,0,0
4244,"RT @mention Spearheading #Japan Disaster Relief From #SXSW Via #Twitter &amp; #iPhone (#socialgood #philanthropy)
{link}",0,0,1,0,0
4245,RT @mention Spent the aftrnoon on a frozen lake photographing my brother Scott &amp; the @mention team. Catch them at #SXSW ths weeknd.  {link},0,0,1,0,0
4246,"RT @mention Standing at the top of the steps (right side coming out onto patio). Come and say, &quot;What's up, Android?&quot; #TeamAndroid #sxsw",0,0,1,0,0
4247,RT @mention standing on a long line surrounded by unemployed techies from brooklyn!  am i at #sxsw or at the apple store on 5th ave waiting for ipad?!,0,0,1,0,0
4248,"RT @mention Startups at #SXSW, @mention is giving away free hosting. Fill out this and @mention me for a chance to win. {link}",0,0,1,0,0
4249,RT @mention Stop killing trees! RT @mention New post: Business cards are dead: Send me your card via Hashable at #SXSW {link},0,0,1,0,0
4250,RT @mention Strange how little Japan news penetrates #SXSW bubble. Only bar TVs on CNN suggest anything .. than iPad 2 is going on.,0,0,1,0,0
4251,RT @mention Style X &amp; @mention - brethren #SXSW pop-ups! ://m.theatlantic.com/technology/archive/2011/03/apple-sets-up-temporary-megastore-at-sxsw/72296/,0,0,1,0,0
4252,RT @mention sure to be a total scene! RT @mention Just spoke with the Austin Apple store. They are cautiously optimistic. #nerd #sxsw,0,0,1,0,0
4253,RT @mention Surprise! Apple has opened a pop-up store in Austin so that the nerds in town for #SXSW can get their new iPads. {link} #cnet,0,0,1,0,0
4254,RT @mention Surprise! Apple opened a pop-up store in Austin so that the nerds in town for #SXSW can get new iPads. {link} #cnet,0,0,1,0,0
4255,RT @mention Surprised local news in Austin hasn't mentioned traffic implications of the Apple pop-up store that launches today at #SXSW,0,0,1,0,0
4256,RT @mention Survive #SXSW with @mention Live Music App for iPhone and Android {link},0,0,1,0,0
4257,RT @mention Sweet! I got the iPad too! That's a nerd joke!  #SXSW,0,0,1,0,0
4258,RT @mention SXSW attendees! Come see #Aquent booth 1415 #SXSW trade show. You might win iPad 2!,0,0,1,0,0
4259,RT @mention SXSW Quotables are giving away an iPad 2 today - all you need to do is sign up at {link} to be entered automatically. #sxsw,0,0,1,0,0
4260,RT @mention SXSW Recap Day 4 It's Greaaat? Exploring Brand Mascots in the Digital Age - {link} #sxsw #HOTSHEET,0,0,1,0,0
4261,"RT @mention Team heading to Big Boi show, thanks to @mention crew.  RT and find the owl for free tattoo {link} #sxsw",0,0,1,0,0
4262,"RT @mention Team heading to Big Boi show, thanks to @mention crew. RT and find the owl for free tattoo {link} #sxsw",0,0,1,0,0
4263,"RT @mention Temporary #apple store is def not a tent, it's a powerhouse gym #SXSW  {link}",1,0,0,0,0
4264,RT @mention Test Drive an Xperia Play with @mention and @mention  details here: {link} (at least some of them) #Android #sxsw,0,0,1,0,0
4265,RT @mention Texas Observer Tomlinson says they would double revenue per issue with iPad subscriptions. #newsapps #sxsw,0,0,1,0,0
4266,RT @mention Text &quot;SXSW&quot; to 24587 for chance to win iPad! Drawing 3/17 at Friends #SXSW. Must be present to win! See ya there! {link},0,0,1,0,0
4267,RT @mention Thank you for these! RT @mention Public notes for &quot;5 steps to bulletproof UX strategy&quot;: {link} #sxsw #rhjr_ux5. Via @mention,0,0,1,0,0
4268,RT @mention Thank you to @mention for letting me test drive a car to the Apple store. Now lets hope that they can fix my phone!! #sxsw,0,0,1,0,0
4269,"RT @mention Thanks for the free #SXSW mix :) RT @mention ... 20+ artists you have to hear, free sampler {link}",0,0,1,0,0
4270,"RT @mention Thanks RT @mention If you're trying to contact friends or family in #Japan, @mention has created a person finder: {link} #SXSW",0,0,1,0,0
4271,RT @mention Thanks to @mention for publishing the news of our new medical Apps in the #sxswi conf. blog {link} #sxsw #sxswh #mhealth,0,0,1,0,0
4272,"RT @mention Thanks to everyone for making it a great day in the shop today. if you're in Austin, come by and see us tomorrow {link} #sxsw",0,0,1,0,0
4273,RT @mention Thanks to Heathcare Digital @mention for publishing the news about our new Medical Apps showcased at #SXSW {link} #sxswh,0,0,1,0,0
4274,RT @mention The @mention / @mention party was without a doubt the best party I've ever been to in #SXSW. Well done!,0,0,1,0,0
4275,"RT @mention The #CNNGrill is celebrating #piday with pecan, apple and strawberry rhubarb pies. Let the circumferences begin! #SXSW #SXSWI",0,0,1,0,0
4276,RT @mention The #iPad 2 Takes Over #SXSW [VIDEO] /by @mention {link},0,0,1,0,0
4277,"RT @mention The #Ogilvy #Sydney #SXSW #podcast Ep3 is #up, with too many #hashtags #AUSXSW {link}",0,0,1,0,0
4278,RT @mention The #SXSW Apple &quot;pop-up&quot; store was nuts. Was still packed at 11:30. {link},0,0,1,0,0
4279,RT @mention The #SXSW iPhone app is mocking me. Like I have the money to be there - COME ON.,0,0,1,0,0
4280,OH @mention the Apple Pop-Up Store: &quot;Oh... you have the old one.&quot; #crazytimes #sxsw,0,0,0,0,0
4281,RT @mention The Apple pop-up store line finally dwindled. Time to check out iPad2. #sxsw,0,0,1,0,0
4282,RT @mention The Big Idea: Google leaves nothing left to discover {link} #SXSW #SXSWi,0,0,1,0,0
4283,RT @mention The countdown to #SXSW has begun! @mention will be thereÛ_ Pick up &quot;Fried Speakers&quot; on iTunes {link},0,0,1,0,0
4284,RT @mention The day Bank of America launched their iPhone app they got 250k new customers #bankinnovation #SXSW,1,0,0,0,0
4285,"RT @mention the internet blurs, {link} the iPad fades, {link} ÛÒ @mention at #SXSW",0,0,1,0,0
4286,"RT @mention The iPad 1 is so March 11, 2011 4:59PM PST. #sxsw",0,0,0,0,0
4287,RT @mention The iPad 2 Takes Over #SXSW One of the biggest events 1st day of SXSW 2011 wasnÛªt even an offic... {link},0,0,1,0,0
4288,RT @mention The iPad 2 Takes Over SXSW [VIDEO] {link} #apple #iPad #SXSW,0,0,1,0,0
4289,Blogging on the iPhone. Check out a taste of my whirlwind travels to #sxsw {link} #springbreak continues #notenoughplaid,0,0,1,0,0
4290,"RT @mention The iPhone version of Flipboard is being totally redesigned for that platform, @mention says #sxsw",0,0,1,0,0
4291,"RT @mention The iPhone version of Flipboard is being totally redesigned for that platform, @mention says #sxsw #sxflip",0,0,1,0,0
4292,"RT @mention The kid ducked, exposing a 4chan4eva tattoo on the small of his back. The iPad flew right over him. #sxsw",0,0,1,0,0
4293,RT @mention The line at the popup Apple Store is phenomenal. #sxsw #apple #ipad2  {link},0,0,1,0,0
4294,RT @mention The lines are already forming at Apple's pop-up store in Austin. Aren't these people here to see the festival? {link} #sxsw,0,0,1,0,0
4295,RT @mention The Lonely Planet iPhone app guide to Austin is free this week. #sxsw,0,0,1,0,0
4296,"RT @mention The next big thing? Hmmm. RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",0,0,1,0,0
4297,RT @mention The only news at SXSWi was Apple's temporary iPad store? #sxsw #wth?,0,0,1,0,0
4298,RT @mention The only ppl authoritzed to scrape and republish pages r Google on Bing and Bing on Google: @mention #qagb #sxsw,0,0,1,0,0
4299,"RT @mention The secret search sauce.  Google and Bing spill the beans. #google #bing #sxsw
{link}",0,0,1,0,0
4300,RT @mention The simplest gesture on the ipad should be used for core interactions. #SXSW #touchingstories,0,0,1,0,0
4301,"RT @mention The Top 7 things I've loved about #SXSW so far- {link}  #outbrain, #ipad, #groupme,",1,0,0,0,0
4302,"RT @mention The Web DesignerÛªs Guide to iOS (and Android) Apps, today @mention 10 a.m! {link} #sxsw",1,0,0,0,0
4303,"RT @mention There are more than a few PATs here at #sxsw. If you don't know what I'm talking about, please google Julia Sweeney and learn.",0,0,1,0,0
4304,"RT @mention There are still iPad 2s to be had, at least at the #sxsw pop-up Apple store. @mention just bought one.",0,0,1,0,0
4305,RT @mention There have been two days in the last 6 months when mobile usage of google maps was higher than desktop. - Marissa Mayer #sxsw,0,0,1,0,0
4306,"RT @mention There is an art to advertising, not just statistics, says @mention to Google Admob guy who asked a question.  #SXSW #sxflip #SXSWi",0,0,1,0,0
4307,RT @mention There's an app for that - What you think of the goings-ons at #SXSW through an iPad - Hollergram {link},0,0,1,0,0
4308,RT @mention There's yet *another line* at the Austin Apple store for IPad 2! Going well around the block! #SXSW,0,0,1,0,0
4309,RT @mention Theres a class war forming here at #sxsw. iPad 2 owners vs. first gen owners.,0,0,1,0,0
4310,RT @mention They have very little need for parents anymore [comment on child playing with iPad] ÛÓ@mention #connectedbrands #SXSW,0,0,1,0,0
4311,RT @mention This could be the first big news out of #sxsw... {link}  Google building new social framework.,0,0,1,0,0
4312,RT @mention This Google/Bing Q&amp;A panel is like the world's most expensive SEO consultation. #SXSW,0,0,1,0,0
4313,RT @mention This guy next to me is using his ipad 2 as a periscope. #sxsw,0,0,1,0,0
4314,RT @mention This is a #WINNING picture #android #google #sxsw {link},0,0,1,0,0
4315,"RT @mention This morning at #SXSW: the resurgence of print design, iPad design for boomers, &amp; the NYT on grid layouts. Also, gatorade. #vom",0,0,1,0,0
4316,RT @mention THIS was the best thing I saw at #SXSW tonight. RT @mention Security guards protecting iPad 2. Awesome. {link},0,0,1,0,0
4317,RT @mention This Week in #iPad clip: @mention joins @mention to review the free #SXSW Go #App! {link} #iPad2 #SXSWGo,0,0,1,0,0
4318,"RT @mention Tim O'Reilly his Web 2.0 definition - companies that survived built value from consumer-generated data. eBay, Amazon, Google. #sxsw",0,0,1,0,0
4319,"RT @mention Tim O'Reilly his Web 2.0 definition -firms tht survived built value frm consumer-generated data. eBay,Amazon,Google. #sxsw",0,0,1,0,0
4320,"RT @mention Tim O'Reilly Web 2.0 definition -companies that survived built value from consumer-generated data. eBay, Amazon, Google #sxsw",0,0,1,0,0
4321,RT @mention Time to #wakeuplaughing @mention for #iPhone is on the #AppStore! iTun.es/iFR3Dw #sxsw,1,0,0,0,0
4322,"RT @mention tip: if your #SXSW hashtag search is being throttled by @mention dumb 420 errors, use google eg {link} for #fsw",0,0,1,0,0
4323,"RT @mention To all our #SXSW friends, don't forget to download the #SXSWGO iPhone/iPad app. {link}",0,0,1,0,0
4324,"RT @mention To the dude propping his ipad on the urinal, your time isn't THAT valuable #sxsw #ewww",0,0,1,0,0
4325,"RT @mention Today at #SXSW: Bulletproof UX strategy, games &amp; design patterns with Google, and the anatomy of a design decision.",0,0,1,0,0
4326,RT @mention Tomlinson of TX Observer says Apple subscription data holding is biggest impediment to success. #newsapps #sxsw,0,0,1,0,0
4327,"RT @mention Tomorrow, Charles Chen will be speaking about Android and ChromeOS access @mention the Google booth in Exhibit Hall 3 @mention 1PM #sxsw",0,0,1,0,0
4328,"RT @mention Tomorrow's panel on #CSS features folks from Opera, Chrome, IE, Mozilla &amp; W3C. Apple is downstairs selling iPads #sxsw",0,0,1,0,0
4329,"RT @mention Tomorrow's panel on #CSS panel features folks from Opera, Chrome, IE, Mozilla and W3C. Apple is downstairs selling iPads. Ahem. #sxsw #apple",0,0,1,0,0
4330,"RT @mention Tonight, @mention is checking out The Kills &amp; @mention is checking out the GSD&amp;M/Google party. Come say hi. #sxsw #sxswi",0,0,1,0,0
4331,"RT @mention Tonight, @mention is checking out The Kills and @mention is checking out the GSD&amp;M/Google party. Come say hi. #sxsw #sxswi #music",0,0,1,0,0
4332,RT @mention toptweets: RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the... {link},0,0,1,0,0
4333,RT @mention Traveling to #sxsw with your ipad 1 is so 3/10/2011,0,0,1,0,0
4334,"RT @mention Tweet this to register for exclusive passes to events, parties + iPad 2 during #SXSW - &quot;Give mÛ_ (cont) {link}",0,0,1,0,0
4335,"RT @mention Tweet this to register for exclusive passes to events, parties + iPad 2 during #SXSW - &quot;Give me ... {link}",0,0,1,0,0
4336,"RT @mention Tweet this to register for exclusive passes to events, parties + iPad 2 during #SXSW - &quot;Give me liberty and/or a free #sxswpass - please RT&quot;",0,0,1,0,0
4337,"RT @mention Tweet this to register for exclusive passes to events, parties + iPad 2 during #SXSW me liberty and/or a free #sxswpass",0,0,1,0,0
4338,"RT @mention Tweet to register for exclusive passes to events, parties + iPad 2 during #SXSW - &quot;Give me liberty and/or a free #sxswpass&quot;",0,0,1,0,0
4339,RT @mention U gotta fight for yr right to party &amp; to privacy ACLU/google #sxsw #partylikeits1986,0,0,1,0,0
4340,RT @mention UBER BRAND SMART: Gonna move a ton of iPad2 - #Apple opening a popup shop in Austin for #SxSW  {link} via@mention @mention,0,0,1,0,0
4341,"RT @mention Uh oh. :-\ RT @mention I left my WHITE iPhone 4 in a cab in Austin at #SXSW  Internet, please help.",0,0,1,0,0
4342,RT @mention Unloading the iPads  {link} #sxsw #apple #ipad2,0,0,1,0,0
4343,RT @mention Update #Recco! {link} Which #SXSW panels/parties are def good times? Follow friends who've been there b4 if you're a newbie.,0,0,1,0,0
4344,RT @mention Updated: #HBS StartupTribe meets at #SXSW Sat 3/12 4pm {link} Drinks + alumni + students. Check back 4 changes,0,0,1,0,0
4345,RT @mention Use Google profile or FB as  entry point? FB too personal? Try Digg or Google Reader to draw people in. #hireme #sxsw,0,0,1,0,0
4346,"RT @mention Use question/answer, ask/receive kind of model in iPad app design. Give and take. Entice them to ask more. @mention #tapworthy #sxsw",0,0,1,0,0
4347,"RT @mention Used to be that only the small upstarts (Twitter) played at SXSW. Not the big guys making moves: Apple, Google. #sxsw",0,0,1,0,0
4348,RT @mention VERY IMPORTANT: Make sure you are donating to the JAPANESE Red Cross #japan: {link} #sxswcares #sxsw  (Pls RT),0,0,1,0,0
4349,RT @mention VERY IMPORTANT: Make sure you are donating to the JAPANESE Red Cross for #japan: {link} #sxsw #quake,0,0,1,0,0
4350,RT @mention VERY IMPORTANT: Make sure you are donating to the JAPANESE Red Cross for #japan: {link} #sxswcares #sxsw #quake,0,0,1,0,0
4351,RT @mention VERY IMPORTANT: Make sure you are donating to the JAPANESE Red Cross for #japan: {link} #sxswcares #sxsw #quake (Please RT),0,0,1,0,0
4352,RT @mention Very smart of them. &quot;Apple set to open popup shop in core of SXSW action&quot; - {link} #sxsw #apple,1,0,0,0,0
4353,RT @mention via @mention - #Apple set to open temp store in downtown #Austin during #SXSW - {link}  #iPad2,0,0,1,0,0
4354,RT @mention video from the popup Apple store: {link} #sxsw #sxswi,0,0,1,0,0
4355,RT @mention Video interview with @mention &amp; @mention at #SXSW &quot;Google deals&quot; {link},0,0,1,0,0
4356,RT @mention VIDEO: Google: &quot;It Gets Better&quot;  // featured in the It Gets Better Book due out 3/22! #sxsw #sxswhomo {link},0,0,1,0,0
4357,RT @mention VIDEO: Google: &quot;It Gets Better&quot;  // One of them is featured in the It Gets Better Book due out 3/22! #sxsw #sxswhomo {link},0,0,1,0,0
4358,"RT @mention Vinh: Flipboard is a step forward for iPad mags, those that get it right will go down this path - not the Wired path #sxsw",0,0,1,0,0
4359,Debating on visiting the Apple pop-up store... #byebyemoney #sxsw,0,0,1,0,0
4360,"RT @mention W/ the core week of data still to come, @mention searches for #SXSW are up +23% vs. '10. (Source: Trends) #measure   {link}",0,0,1,0,0
4361,RT @mention Wait. FIONA APPLE is in town??? Somebody kidnap her and put her in a recording studio until she records a new album. #sxsw,0,0,1,0,0
4362,RT @mention Waiting this line has been awesome because of the South African Contingent.  #sxswsa #SXSW #Apple {link},0,0,1,0,0
4363,"RT @mention Walkin down the street @mention is navigating via Google, I'm tweeting and random guy is yelping!! Welcome to #SXSW!! #usguys",0,0,1,0,0
4364,RT @mention Walking into the pop-up Apple store is like walking into a future where the iPad is the only type of computer. #sxsw,0,0,1,0,0
4365,RT @mention Walking through the trade show at #sxsw is basically swapping 10 business cards for chances to win 10 different iPad 2s.,0,0,1,0,0
4366,RT @mention Wanna know where the fast cellular signal is at #SXSW? Get Coverage: Austin for iOS (FREE) for detailed maps - {link},0,0,1,0,0
4367,RT @mention Want a free juice pack air for iphone 4? At #SXSW? WeÛªll be giving away 5 at a to-be-announced location. Stay tuned!,0,0,1,0,0
4368,RT @mention Want a taste of the artists at this year's #sxsw? Here's a free mix put out by iTunes: {link},0,0,1,0,0
4369,RT @mention want an ipad 2? here is your chance: Apple opening up a temporary store for #SXSW {link}  via @mention,0,0,1,0,0
4370,RT @mention Want to win a free #iPad 2? Are you at or attending #SXSW? Details are here: {link},1,0,0,0,0
4371,RT @mention Want to win a ticket (1) to the #SXSW party? Rules are simple! {link} | Android Unite - Android News To The Masses #Android,0,0,1,0,0
4372,RT @mention Was intending to bring my trusty backpack for this upcoming trip to #SXSW. With the number of iPad 2s I'm helping b ...,0,0,1,0,0
4373,RT @mention Watch this @mention #sxsw {link},0,0,1,0,0
4374,"RT @mention Watching a guy simultaneously use a laptop and an iPad. The Force is strong with this one, mmm. #sxsw",0,0,1,0,0
4375,RT @mention Watching the iPad-made movie at #busy makes me wish I was at whatever party they were at when they made it instead of... here. #SXSW,0,0,1,0,0
4376,RT @mention We are gearing up for the #SXSW interactive trade show! We are across from Google:  {link},0,0,1,0,0
4377,RT @mention We are giving away an iPad 2 to kick off our time down at #sxsw. Just visit our FB page for more info: {link},0,0,1,0,0
4378,"RT @mention We can't talk about liquid exp. without talking about the Kindle. Showing examples of web, kindle and iPhone versions. #liquidux #SXSW",0,0,1,0,0
4379,RT @mention We have release Android App for Cluster -&gt; {link} #sxsw,0,0,1,0,0
4380,RT @mention We interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google #circles,0,0,1,0,0
4381,RT @mention We interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google #circles // this is HUGE!,0,0,1,0,0
4382,RT @mention We interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google #circles #socbiz,0,0,1,0,0
4383,RT @mention We interrupt your regularly scheduled #sxsw geek programming with big news {link} #google #circles,0,0,1,0,0
4384,"RT @mention We will connect to it too! RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",0,0,1,0,0
4385,RT @mention We're at the Lustre Pearl getting ready for our presentation at the Team Android Awards #sxsw,0,0,1,0,0
4386,RT @mention We're experimenting and tinkering again like in the nineties: &quot;Best viewed on iPad is the new best viewed on Internet Explorer 6&quot; #sxsw,0,0,1,0,0
4387,"RT @mention We're giving away a shiny iPad 2 at SXSW Quotables, simply sign up to be entered automatically! &gt;&gt; {link}  #ipad2 #sxsw",0,0,1,0,0
4388,RT @mention We're not launching any products @mention #SXSW. We're doing plenty else. Join us 4 #H4ckers &amp; 80s dancing 2day {link},0,0,1,0,0
4389,RT @mention We're not launching any products at #SXSW but ....Join us for #H4ckers &amp; 80s dancing today {link},0,0,1,0,0
4390,RT @mention We're not launching any products at #SXSW but doing plenty else. Join us for #H4ckers today {link},0,0,1,0,0
4391,RT @mention We're not launching any products at #SXSW but we're doing plenty else. [...] {link},0,0,1,0,0
4392,RT @mention We're not launching any products at #SXSW but we're doing plenty else. [...]//Pensei que iriam lanÌ¤ar o Google Circles,0,0,1,0,0
4393,RT @mention We're not launching any products at #SXSW but we're doing plenty else. {link} &lt;&lt; no circles or new apps ftrs?,0,0,1,0,0
4394,RT @mention We're not launching any products at #SXSW but we're doing plenty else. {link} #googlecircle,0,0,1,0,0
4395,RT @mention We're not launching any products at #SXSW but we're doing plenty else. Join us 4 #H4ckers &amp; 80s dancing {link},0,0,1,0,0
4396,RT @mention We're not launching any products at #SXSW but we're doing plenty else. Join us for #H4ckers &amp; 80s dan... {link},0,0,1,0,0
4397,RT @mention We're not launching any products at #SXSW but we're doing plenty else. Join us for #H4ckers &amp; 80s dancing {link},0,0,1,0,0
4398,RT @mention We're not launching any products at #SXSW but we're doing plenty else. Join us for #H4ckers &amp; 80s dancing today {link},0,0,1,0,0
4399,RT @mention We're not launching any products at #SXSW but we're doing plenty else... {link} cc. @mention,0,0,1,0,0
4400,RT @mention We're not launching any products at #SXSW we're doing plenty else. Join us for #H4ckers &amp; 80s dancing {link},0,0,1,0,0
4401,"RT @mention We're officially at #SXSW! Come by the @mention Grill, mention us w/ #zazzlsxsw and youÛªll get to make your own iPhone case!",0,0,1,0,0
4402,RT @mention We're wondering how many @mention will come back from #sxsw with iPad 2's. Maybe everyone?,1,0,0,0,0
4403,TR @mention We're wondering how many @mention will come back from #sxsw with iPad 2's. Maybe everyone? {link},0,0,1,0,0
4404,"RT @mention Weather changed today at #sxsw, get exclusive weather updates from KXAN Austin's Jim Spencer on @mention {link}",0,0,1,0,0
4405,"RT @mention Well damn, Apple setting up a &quot;pop-up&quot; shop at #SXSW {link}",0,0,0,0,0
4406,"RT @mention Well hello, #SXSW! Here's a free @mention sampler, to celebrate the festival this year, including Barton Hollow: {link}",0,0,1,0,0
4407,"RT @mention Well hello, #SXSW! Here's a free iTunes sampler, to celebrate the festival this year: {link}",0,0,1,0,0
4408,"RT @mention What Digital Tribes can Learn from Native Americans #DgtlTribe #SXSW Oh, and you can Win an iPad too... 11am at the Hyatt.",0,0,1,0,0
4409,RT @mention What does an Apple security guy after he locks up the store..... #sxsw - {link},0,0,1,0,0
4410,RT @mention WhatÛªs new with Blogger {link} #blogging #blogger #google #sxsw,0,0,1,0,0
4411,RT @mention When is someone going to ask why Bing is copying Google's search results? #qagb #SXSW #SEO,0,0,1,0,0
4412,RT @mention When will Google Circles launch? {link} &quot;May have good timing given Twitter? #sxsw,0,0,1,0,0
4413,RT @mention Who is flying to #SXSW and wants some @mention free miles! DM me..i'll shoot you a code. (currently iPhone only),0,0,1,0,0
4414,"RT @mention Who said IPAD photos? Apple Store, #SXSW @mention @mention @mention @lepanele
{link}",0,0,1,0,0
4415,RT @mention Whrrl girls handing out chances to win 2 Audi cars! Come find us! #SXSW (@mention Apple Store SXSW) {link},0,0,1,0,0
4416,RT @mention Why Barry Diller thinks iPad only content is nuts @mention #SXSW @mention {link} @mentionW,0,0,1,0,0
4417,RT @mention Will Google Announce Its Own Facebook Clone? - Will #SXSW include an announcement of a product now code... {link},0,0,1,0,0
4418,RT @mention Will Google Circles take on Facebook?  {link} #circles #sxsw,0,0,1,0,0
4419,RT @mention Will Google Circles take on Facebook. {link} #circles #sxsw,0,0,1,0,0
4420,RT @mention Will Google launch a new social network called 'Circles' at South by Southwest today?  {link}  #SXSW #Circles #Google,0,0,1,0,0
4421,RT @mention Will Google preview a major new social service called Google Circles today at #SXSW {link},0,0,1,0,0
4422,RT @mention Will Google preview a major new social service called Google Circles today at #SXSW {link} cc. @mention,0,0,1,0,0
4423,RT @mention Will Google reveal a new social network called Circles? #Google #Facebook #Twitter #SXSW {link} via @mention,0,0,1,0,0
4424,"RT @mention Will overload of info delivered by Google kill discovery? Google says ppl won't lose curiosity, but I wonder...We need serendipity. #SXSW",0,1,0,0,0
4425,RT @mention Will we see Google's new Social Network &quot;Circles&quot; today? {link} #SxSW #SxSWi,0,0,1,0,0
4426,"RT @mention William Patry, google, says most authors dont care about copyright, they care about income. #sxsw but what models?",0,0,1,0,0
4427,RT @mention Win an #OpenBeta6 iPad @mention this #sxsw panel {link}  today @mention 11! #usguys cc @mention  #DgtlTribe #sxswbuffalo,0,0,0,0,0
4428,RT @mention Win an iPad 2 ~ BizGym Video ClipCon! See intro reel at {link} #sxsw #suasxsw #sxswaccel #ceokidschat #entrepreneur #smallbiz,0,0,1,0,0
4429,RT @mention Win an iPad 2 at SXSW via @mention ! #sxsw {link},0,0,1,0,0
4430,RT @mention Win an iPad2 by signing up here: {link} #sxsw #wantlet,0,0,1,0,0
4431,RT @mention Win free ipad 2 from webdoc.com #sxsw RT,0,0,1,0,0
4432,RT @mention Win free iPad 2 from webdoc.com #sxsw RT,0,0,1,0,0
4433,"RT @mention Win iPad here: RT @mention What #DgtlTribe can Learn from Native Amer TX Ballroom 5-7, 11:00am {link} #sxsw",0,0,1,0,0
4434,RT @mention Wish you went to #sxsw? We got you covered! Day 1 Recap {link} from Coyne's @mention and @mention,0,0,1,0,0
4435,"RT @mention With XWave headsets, we can actually control iPhone apps with our brain!? #SxSWNUI #gsdm #sxsw",0,0,1,0,0
4436,RT @mention Woah.  Dude at #sxsw gets branded tattoo in exchange for iPad.  No really. {link} @mention What do YOU think?,0,0,1,0,0
4437,"RT @mention Woman in lobby: &quot;there's a website called, like, stupid iPhone speller, and it's ppl taking pics of funny autocorrected words.&quot; #sxsw",0,1,0,0,0
4438,RT @mention Wonder how many iPads they'll sell there tomorrow? RT @mention Apple Opening a Pop Up Store at #SXSW {link},0,0,1,0,0
4439,RT @mention Wonder how many iPads they'll sell there? RT @mention Opening a Pop Up Store at #SXSW {link},0,0,1,0,0
4440,RT @mention Wondering about street closures during SXSW? We made a Google Map to show you: {link} #sxsw #austin,0,0,1,0,0
4441,RT @mention Woohoo! RT @mention The Go Game launches do-it-yourself iPhone scavenger hunts {link} (via @mention see you at #SXSW,0,0,1,0,0
4442,RT @mention Wow. Leo just told a random person on the street he would send her an iPad 2. #TWiT #SXSW,0,0,1,0,0
4443,RT @mention Written in #GWT: the new Blogger interface being shown this week at #SXSW {link},0,0,1,0,0
4444,RT @mention YayRT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},0,0,1,0,0
4445,"RT @mention Yes, the rumors are true. Come play with @mention on iPad at our booth at #SXSW, exhibit hall 3. #iPad #iPad2  #sxswi",0,0,1,0,0
4446,"RT @mention Yes, there's a line in front of the all-but-confirmed pop-up Apple Store at #SXSW. {link}",0,0,1,0,0
4447,RT @mention Yikes. Google is launching 'Circles' today at #sxsw? {link},0,0,1,0,0
4448,RT @mention You can download a free @mention sampler of some of the bands playing at #SXSW here: {link},0,0,1,0,0
