,tweet_text,pos_rev,polarity,review_len,word_count
1896,look forward iphone android design session sxsw can't wait drink give away stuff get pay,1,0.0,88,15
1897,look forward visit apple store come congress ave sxsw apple sell ipad,1,0.0,69,12
1898,post sxsw make jealous btw sxsw auto corrects ass's ipad joke check,0,0.0,67,12
1899,ipad game changer new game multiplicity option either someone p[ay content sxsw,0,-0.22121212121212122,79,12
1900,finally get new iphone tweet phone time sxsw gah torture addictedtotheinterwebs,1,0.06818181818181818,79,11
1901,quot;no reason apple's continue survival existence god&quot mention enchantment sxsw sxswi,0,0.0,90,11
1902,sxsw hootsuite chilltab tablet stand rock canadian social medium ipad best mention link,1,0.5166666666666667,87,13
1903,sxsw folk take note ipad sure download dan bricklin's app notetaker really sweet thanks mention,1,0.35000000000000003,95,15
1904,help clean organize news/content mention great job ipad owner sxsw sxswi,1,0.5833333333333334,72,11
1905,guy like presentation mention sxsw wanna try filmaster iphone,1,0.0,61,9
1906,twitter fail last time force choke iphone sxsw,0,-0.25,46,8
1907,mention ouch look like might able grab one sxsw temp apple store,1,0.5,64,12
1908,glad bring mac sxsw pc clearly cool environment may walk around theplatform ipad,1,0.425,80,13
1909,life would much well ipad brainwash line sxsw,1,0.2,45,8
1910,mention android amp iphone app launch sxsw also keep handy lil device update w/event info link eventseekr,1,0.6,105,17
1911,word motherboard rt mention want iphone apps head sxsw today hot one link,1,0.25,73,13
1912,phone stay charge crappy iphone would never handle sxsw rt mention mention mention sleep crazyfest,0,0.0,98,15
1913,four south african cap plane trip sxsw nine-hour wait ipad line...{link,1,0.0,71,11
1914,part journalsim support democracy yes inform populous yes ipad focus support newsapps sxsw,0,0.0,90,13
1915,jealous see people ipad take photo iwantacameraonmyipad sxsw,1,0.0,60,8
1916,check ipad mention sxsw pop-up store mention apple store sxsw others link,1,0.0,73,12
1917,pen ink miamibeach iphone sxsw next week,1,0.0,40,7
1918,check apple pop store look fwd check ipad sxsw mosaicxm mk link,1,0.0,63,12
1919,check new fast society app iphone kinda like group foursquare nice sxsw thanks mention share,1,0.28409090909090906,92,15
1920,check great amp effective enviro app mention bin link iphone sxsw sxswi greatergood,1,0.7,83,13
1921,line outside pop-up apple store crazy-long festival get entertaining every day sxsw,1,0.25,83,12
1922,bank innovate die great session customer join bank america release iphone app&quot sxsw,1,0.8,87,13
1923,totally love copia cocoon messenger ipad bag pick attend redbox/gilt group/graphic.ly sesh morning sxsw,1,0.5,103,14
1924,anyone know hour sxsw apple store kinda hop open hour,1,0.0,53,10
1925,anyone know line like popup apple store sxsw,1,0.0,44,8
1926,know geek cross road take picture apple pop-up store sxsw link,1,0.0,62,11
1927,set pop shop mention sxsw smart move ipad imho developer matter ipad link,1,0.21428571428571427,73,13
1928,atzip iphone app release time sxsw wait line bar band app link,1,0.0,62,12
1929,set swift upbeat service morning sxsw apple pop-up store,1,0.0,56,9
1930,at;t iphone user friend keep borrow verizon iphone chk sxsw schedules...their network ridiculously slow,1,-0.30000000000000004,103,14
1931,get ipad apple's pop-up store downtown austin sxsw link,1,0.0,55,9
1932,coolest ipad case ever etch-a-sketch sxsw link,1,0.0,46,7
1933,coolest ipad case ever etch-a-sketch sxsw link via mention,1,0.0,58,9
1934,put ipad idiot smcomedyfyeah sxsw,0,-0.8,33,5
1935,get ipad envy flight sxsw,1,0.0,25,5
1936,serious ipad envy tot around one's macbook pro cord girl sxsw,1,-0.3333333333333333,61,11
1937,hmm ipad charge last night worry make full day sxsw,1,0.175,51,10
1938,"friday.
ipad ordered.
midway toured.
shaping great day
almost forget go sxsw 
#toocoolforsxswanyway",1,0.8,99,13
1939,apple's ipad pop-up shop link sxsw,1,0.0,34,6
1940,ipad download broadfeed app well content delivery link sxsw,1,0.0,59,9
1941,i'm panel flipboard one fave ipad apps sxsw,1,0.0,43,8
1942,smart company rt mention rumor apple open temporary store downtown austin sxsw amp;ipad launch,1,0.10714285714285714,94,14
1943,smart company...apple set open pop-up shop core sxsw action link apple,1,0.10476190476190476,70,11
1944,beach party apple apps analytics geekspringbreak sxsw style ûï@mention time start packing&quot,1,0.0,95,12
1945,vinh flipboard step forward ipad mag get right go path wired path sxsw,1,0.2857142857142857,70,13
1946,stop pop apple store.....lame!z come apple still cut weight half sxsw,0,-0.16666666666666666,69,11
1947,mention peter cashmore ipad minor improvement worth unless money burn sxsw,0,0.125,74,11
1948,verizon iphone sxsw bar baby suck at;t,1,0.0,38,7
1949,awesome iphone case mention sxsw,1,1.0,32,5
1950,awesome iphone charge locker registrant's lounge sxsw link,1,1.0,58,8
1951,get iphone juiced sonos team sxsw next apple store austin gotta love link,1,0.25,73,13
1952,wow iphone drop side iron cactus balcony screen shatter amaze sxsw fb,1,0.1,69,12
1953,damn apple know like even begin apple winsåêsxsw link via mention sxsw,1,0.0,70,12
1954,smart apple open pop-up austin sxsw link hope stock extra battery charger thx mention,1,0.07142857142857142,85,14
1955,smart apple open pop-up store austin people sxsw get new ipads via mention mention,1,0.11688311688311688,82,14
1956,apple pop store austin sxsw get peeps line store finish brand power,1,0.0,67,12
1957,ooooo apple rumor open temporary store sxsw link,1,0.0,48,8
1958,tech apple save sxsw set open pop-up store despite two austin texas location link technology,1,0.0,92,15
1959,smart apple set temporary store sxsw sell new ipads test potential traffic link aapl,1,0.11688311688311688,84,14
1960,apple store downtown apple really keep store open permanently convience location sxsw,1,0.1,85,12
1961,apple store literally build sxsw conference mention apple store sxsw link photo,1,0.0,79,12
1962,pop-up apple store austin week sxsw time ship great timing link,1,0.8,63,11
1963,pop-up apple store seem pop-up sxsw,0,0.0,35,6
1964,pop-up apple store still line around block sxsw,1,0.0,47,8
1965,apple store huge success already methinks live music capitol could use one fulltime eh nudgenudge appleatxdt sxsw,1,0.2787878787878788,113,17
1966,sweet apple's open pop-up shop scarbrough building congress ipad link via mention sxsw,1,0.175,86,13
1967,apple pop-up store sxsw go impulse control,1,0.0,42,7
1968,new blog post giveaway link actor diet sxsw,1,0.13636363636363635,43,8
1969,smart apple create pop-up store sxsw peddle ipad ipad take sxsw video link,1,0.21428571428571427,74,13
1970,clearly apple another daylight saving time bug iphone alarm also need remember fix room's clock whoop sxsw,0,0.10000000000000002,106,17
1971,nice apple make lot sell sure rt mention apple popup store sxsw link,1,0.55,68,13
1972,link apple open temp store sxsw event start day good work apple,1,0.35,63,12
1973,add apple pop-up shop sxsw mention to-do list gt link,1,0.0,53,10
1974,apple pop-up shop sxsw suck link,0,0.0,32,6
1975,pop apple store sxsw pure genius international crowd stock go home,1,0.10714285714285714,66,11
1976,ughhh...apple store austin domain rain ipads first minute right get sxsw,0,0.26785714285714285,72,11
1977,think apple win sxsw sea silver white glass,1,0.4,43,8
1978,cunning apple keep popup store open late next sxsw party impulsive late night purchase regret,1,-0.12,93,15
1979,apple rt mention apple open pop-up store austin nerd town sxsw get new ipads link,1,0.06818181818181818,81,15
1980,lbs apps iphone think orlando guess check disney sxsw,0,0.0,53,9
1981,i'm happy exist go try whole sxsw trip w/o laptop iphone amp ipad link,1,0.5,70,14
1982,update npr music iphone app song info song amp live video stream time sxsw link,1,0.13636363636363635,79,15
1983,attend preso live simply sxswi sxsw felt bit guilty take note new ipad,0,-0.05681818181818182,70,13
1984,mention prob go hit temp apple store set near sxsw...nice apple link,1,0.1,68,12
1985,native apps ipad etc accessibility design guideline wcag still apply poursite sxsw,0,0.0,82,12
1986,sxsw peep want link brilliant real,1,0.55,34,6
1987,popup apple store sxsw line way block link,0,0.0,42,8
1988,mention put gun mention head give iphone sxsw link,1,0.0,50,9
1989,mention put pop apple store sxsw smart talk understand demo's need,1,0.21428571428571427,66,11
1990,apple quarter music industry digital sale touchingstories tbwasxsw sxsw,1,0.0,71,9
1991,come aquent booth sxsw learn internetonlinewebsite.com meet amp enter win ipad,1,0.8,78,11
1992,ipad acquire thanks mention perserverance vote husband year check sxsw,1,0.2,70,10
1993,apple...&quot;the classy fascist company america&quot kara swisher sxsw,0,0.1,71,8
1994,get sxsw folk prettycool chevysxsw rt mention update iphone retrollect user available awesome,1,0.7,93,13
1995,follow sxsw coverage link mobile link iphone app http://bit.ly/guardianapp,0,0.0,74,9
1996,i've never surround many iphone user keep think phone that's ring sxsw,1,0.5,70,12
1997,softlayer blog softlayer sxsw server challenge video link äá try yet ipad could,1,0.0,80,13
1998,twitter break ipad can't follow sxsw hash right wow might nerdiest tweet yet tmsxsw sxsw,0,0.19285714285714284,88,15
1999,okay fair enough line new tech cost sxsw much well new ipad link,0,0.2787878787878788,64,13
2000,i'll never forget march weekend japan earthquake ipad first south southwest sxsw memolane y'all,1,0.25,95,14
2001,hipster hobo way tell iphone sxsw,1,0.0,33,6
2002,clear never cool sxsw without ipad i'm generally cool doubly handicap,1,0.06875,69,11
2003,head ipad design headache tablet call morning sxsw link,0,0.0,55,9
2004,design ipad like design class someone give talk assume ditch previous experience sxsw,0,-0.16666666666666666,85,13
2005,sxsw csr report janecek microsoft give charity apple give nothing everyone room iphone drive decision,0,0.0,101,15
2006,day later there's still line door sxsw apple store link,1,0.0,55,10
2007,hear ipad nutter ipading away even life techno hipster mecca sxsw,0,0.0,65,11
2008,seat turkey bowl armadillo amp kill list sxxpress pass acquire could buy ipad sxsw,1,0.0,82,14
2009,wow major win ûï@mention trade xoom party ipad mention sxsw winwin win tigerbloodû,1,0.44062500000000004,85,13
2010,"quot;o frabjous day callooh callay û_[baaah!?]&quot;ûólewis
 carroll ÷è crowd swarm ipad launch link via mention sxsw",1,0.0,120,16
2011,frustrate zeldman autocorrects zelda iphone jzsxsw sxsw,0,0.0,55,7
2012,dear lanyrd site awesome use sxsw wish iphone app,1,1.0,49,9
2013,apple store sxsw line move front fruit basket imacs well worth,1,0.3,62,11
2014,apple store come austin sxsw rt quot;@mention even begin apple win sxsw link mention,1,0.8,84,14
2015,ûïfoursquare bands&quot time sxsw link,1,0.0,39,5
2016,apple store line block week long sxsw amaze,1,-0.05,43,8
2017,apple store buzz link rt mention speak sxsw apple store congress would,1,0.0,70,12
2018,quot;there explanation apple's continue survival existence god&quot guykawasaki sxsw,0,0.0,84,9
2019,apple store peep come run high-fiving line open sec enuf chumps sxsw link,1,-0.05,73,13
2020,papasangre producer new audio experience iphone awesomeness nightjar look rather sounds amazing sxsw,1,0.3681818181818182,100,13
2021,papa sangre immersive audio game iphone free today highly recommend papasangre sxsw,1,0.05333333333333334,83,12
2022,nut rt mention ipad hand awesome dude give cutsies hour line austin apple sxsw win,1,0.9,82,15
2023,people already line sxsw apple store congress festival promise much attract,1,0.2,75,11
2024,sxflip break iphone version flipboard ther next product sxsw yay,1,0.0,64,10
2025,mention really disappointed ipad app lot error message switch tweet deck rest sxsw,0,-0.75,82,13
2026,order ipad excite sxsw seem silly what's happen japan right,1,-0.10714285714285715,59,10
2027,score free imo tshirt outside sxsw apple store today pm amp check imo's app ipad link sxsw,0,0.2,90,17
2028,score free imo tshirt outside sxsw apple store today pm amp check imo's app ipad link sxsw,1,0.2,90,17
2029,farmer prefer balckberries iphones andriod device durable anti-apple feeling mobilefarm sxsw,0,0.0,92,11
2030,ipad therefore line like apple store near sxsw austin send pic,1,0.1,62,11
2031,horrible repressed memory apple spin beach ball come back progressbar talk sxsw,0,-0.5,79,12
2032,mention respectfully disagree iphone battery life problem ubiquitous seem sxsw,0,0.5,78,10
2033,interest rt mention apple open pop-up shop sxsw link sxsw sxswi popupshop apple,1,0.0,79,13
2034,adaptive retail apple open pop-up shop sxsw skillfully do cupertino link,1,0.0,72,11
2035,sxsw try day ipad w/o macbook pro experiment heart real keyboard,0,0.2,64,11
2036,even security guard austin enjoy ipad time sxsw cc mention link,1,0.4,63,11
2037,social marketing expert sxsw everyone face facts amp admit apple show everyone marketing do cnet,1,0.03333333333333333,96,15
2038,thanks girl rt mention congrats mention win last mention ipad case boyfriend aw sxsw cbatsxsw,1,0.3333333333333333,93,15
2039,early nerdbird sxsw get mention iphone app share photos airport people like people wal-mart airport,1,0.1,99,15
2040,ipad turn giant camera look plain stupid sxsw,0,-0.33809523809523806,45,8
2041,sxsw impromptu apple store line block long link,1,-0.05,47,8
2042,play around mention iphone app awesome use lot sxsw,1,1.0,51,9
2043,groupme available canada iphone user sxsw would love check,0,0.45,58,9
2044,happily drown sea apple mac monster energy drink sxsw,1,0.8,53,9
2045,get morphie iphone case time sxsw good news gt;power lt;anxiety bad news barely fit hand,1,0.1333333333333334,88,15
2046,airport play fav game quot;are go sxsw?&quot wear denim denim go charge apple product,0,-0.4,85,14
2047,hour sxsw popup apple store lone security guard enjoy link,0,0.4,58,10
2048,sxsw goer want sell ipad buy new one give shout ipad,1,0.13636363636363635,52,11
2049,iphone version flipboard hopefully summer sxflip sxsw,1,0.0,53,7
2050,first day sxsw launch stole lot thunder link,1,0.25,44,8
2051,mention rt mention apple open temporary store downtown austin sxsw ipad launch link,1,0.0,83,13
2052,mention rt mention confirm apple store week popup austin sxsw picture link link,1,0.0,79,13
2053,booyah rt mention mention sync full apple joy sxsw,1,0.575,50,9
2054,booyah rt mention lt guess ipad unsix tweetup thanks mention amp mention sxsw happydance,1,0.2,88,14
2055,awesome rt mention apple's temporary megastore sxsw could model future conferences/events link,1,0.5,94,12
2056,awesome rt mention head austin sxsw austin lp guide iphone free limited time link,1,0.44285714285714284,81,14
2057,niceness rt mention less hour announce detail ipad giveaway sxsw sxswi,1,-0.16666666666666666,70,11
2058,oh rt mention confirm new ipad come september link apple iphone ipad sxsw,1,0.13636363636363635,73,13
2059,droid rt mention spontaniety life replace technology iphone battery die go home great sxsw,0,0.8,90,14
2060,cool rt mention update npr music iphone app song info song amp live video stream time sxsw link,1,0.24318181818181817,95,18
2061,sweet rt mention bday pressie iphone mention get match one fit hipster sxsw wkd,1,0.375,79,14
2062,smartphone rule sxsw definitely iphone apple smartphone i've eyeball,1,0.0,68,9
2063,survive sxsw gig space leave iphone shall see,0,0.0,45,8
2064,browserwars panel without apple like sxsw without party,1,0.0,55,8
2065,blackberry user must feel like loser sxsw clearly iphone crowd baby,1,0.10000000000000002,67,11
2066,guess everyone want design ipad apps mom sxsw,0,0.0,45,8
2067,check mention rt mention line apple pop-up store austin open pm sxsw link,1,0.0,73,13
2068,miss mention presentation circusmash pm filmaster mobile iphone officially launch sxsw,1,0.0,86,11
2069,apple temporary retail store sxsw sweet,1,0.35,39,6
2070,ipad acquire line store open ipads within min bad way go apple sxsw team,1,-0.3499999999999999,72,14
2071,way apple really manhandle sxsw like rt mention smartphone breakdown sxsw unofficû cont link,1,0.2,93,14
2072,ipad purchase sunny tan far good sxsw,1,0.39999999999999997,37,7
2073,qrafter good pay free qr code apps scan vcards also download qrcode iphone sxsw,1,0.55,79,14
2074,press coverage i've life stand apple line sxsw,1,0.0,46,8
2075,steve job position iphone device make china suicide rate high sell dream kawasaki thisisdare sxsw,0,0.16,97,15
2076,four hour six half go adventure worth apple sxsw,1,0.06666666666666667,48,9
2077,ipad user slow rest heart rate leisurely use desktop phone tapworthy sxsw,1,-0.30000000000000004,73,12
2078,ipad user slower leisurely usage iphone user mention tapworthy sxsw,1,0.0,67,10
2079,friend iphone change back hour instead forward at;t hint fix sxsw iphone help,0,0.0,77,13
2080,iphone gps mess think i'm yonkers almost good sxsw link,0,0.26249999999999996,55,10
2081,sxsw get apple store link,1,0.0,25,5
2082,move like wonder apple stay top link sxsw,1,0.5,41,8
2083,make miss sxsw hurt ûï@mention apple blog apple open temporary ipad store handle sxsw demand link,1,0.0,98,16
2084,ipad go sale friday day sxsw start wonder many sxsw attendee spend friday standing line gsdm,0,0.5,92,16
2085,go sale first day sxsw atx tomorrow apple send lorry load austin riot may ensue,1,0.25,79,15
2086,movie one recommend put ipad flight(s home tomorrow lazyweb sxsw,1,0.0,64,10
2087,check link cool geo-location app iphone mix music party sxsw map i'm go next year,1,0.175,81,15
2088,apple put popup store sxsw hawk ipad think they'll sell one two link,1,0.0,68,13
2089,here's late game work iphone/ipod link hobo shotgun make w/@mention sxsw mention,1,-0.35,80,12
2090,tweet register exclusive pass event party ipad sxsw quot;give liberty and/or free sxswpass please rt,1,0.4,100,15
2091,apple get core sxsw pop experiential shop xm event link,1,0.0,55,10
2092,austin two apple store actually rt mention mention brian austin apple store build pop one sxsw,0,0.0,94,16
2093,apple put pop store sxsw folk awesome marketing link audience,1,1.0,61,10
2094,two thumbs popplet nice mind map app ipad great take note sxsw,1,0.7,62,12
2095,apple set temporary austin store serve horde ipad purchaser sxsw link,1,0.0,69,11
2096,epicurious flipboard cnn wire moma example good ipad design sxsw link,1,0.7,69,11
2097,hey tweeps link web industry party calendar put ur iphone ical amp keep track what's goin sxsw,1,0.0,94,17
2098,hey tweeps web industry party calendar put ur iphone ical amp keep track what's goin sxsw link,1,0.0,94,17
2099,jealous rt mention meet team set sxsw apple store set whole place nothing day great work,1,0.5,88,16
2100,mention saw dude take picture ipad gonna lie seta amaze see quot;camera&quot screen size sxsw,1,0.0,93,15
2101,"mention saw awesome educational iphone music app tunehopper good
luck sxsw",1,0.65,74,11
2102,anyone else head austin sxsw popup-store launch apple friday gonna miss mention year,1,0.0,84,13
2103,anyone else iphone get quot;could activate cellular data network&quot error message warn sxsw thing come,0,0.0,104,15
2104,surprise consumerization make way conversation cloud adoption apple's ui influence enterprise cloud sxsw,1,0.0,104,13
2105,even security guard popup apple store austin love new ipad sxsw link,1,0.3181818181818182,68,12
2106,i'm obsess sxsw go iphone app feckin genius crazy long list session less scary,1,-0.32916666666666666,78,14
2107,great presentation ipad headaches great think ux wundertablet mention sxsw,1,0.8,74,10
2108,great presentation touch story design digital magazine ipad link sxsw,1,0.4,69,10
2109,wow see line buy ipad mention sxsw,1,0.1,34,7
2110,mention get ipad cover macbook air sxsw,0,0.0,39,7
2111,ûïthe classy fascist company existenceû kara swisher sxsw apple,0,0.1,66,9
2112,great session mention ipad design good ui insight tapworthy hisxsw sxsw,1,0.75,71,11
2113,forget disneyland apple pop-up store austin happy place earth sxsw,1,0.8,66,10
2114,great preso ipad design mention learn stuff actually use tapworthy sxsw,1,0.4,71,11
2115,apple smart ipad take sxsw video link sxswi,1,0.21428571428571427,43,8
2116,new ubersocial iphone app store include uberguide sxsw sponsor mashable link,1,0.13636363636363635,76,11
2117,new ubersocial iphone app store include uberguide sxsw sponsor mashable link mention app,0,0.13636363636363635,88,13
2118,ipad sell temporary apple store congress sxsw,1,0.0,45,7
2119,haha awesomely rad ipad app mention link hollergram sxsw,1,0.6,56,9
2120,saw someone take picture ipad first time look ridiculous expect sxsw sighting,0,-0.04166666666666666,77,12
2121,every person see ipad look crazy look like cell phone hand sxsw,0,-0.6,63,12
2122,foursquare twitter launch slick new iphone apps week conveniently time tech fest sxsw link rf,1,-0.05681818181818182,93,15
2123,dissapointment rt mention new ubersocial iphone app store include uberguide sxsw sponsor contû,0,0.13636363636363635,95,13
2124,quot;foosspotting&quot ap iphone look pretty good food guide sxsw useful later,1,0.3125,78,11
2125,past minute ipad literally bump mention street think buy lottery ticket sxsw,1,-0.25,76,12
2126,photo instal sxsw iphone app really nice link,1,0.6,45,8
2127,video cast character stand line austin sxsw buy ipad link,1,0.0,57,10
2128,think people stroke year website need ipad ready poursite sxsw,1,0.2,62,10
2129,must.resist.mac.temptation rt mention apple open temp store downtown austin sxsw ipad anyone,1,0.0,92,12
2130,sxsw mistake make build mention iphone plus see source code link,0,0.0,64,11
2131,sxsw mistake make build netflix iphone plus see source code link via mention,0,0.0,76,13
2132,open yesterday line long wait look sxsw sxswi mention apple store sxsw link,0,-0.025,75,13
2133,vestibule temp-apple store min wait at;t they've replenish supply sxsw,1,0.0,70,10
2134,surprise customer wait line apple store austin ipad mention sxsw cbatsxsw,1,0.0,73,11
2135,sxsw celebrate beauty web launch give away free one lucky link,1,0.3666666666666667,62,11
2136,great sxsw ipad app mention link,1,0.8,32,6
2137,apple sxsw pop-store ipads wifi wifi amp wifi,1,0.0,45,8
2138,oh sxsw oh that's ipad think win,1,0.8,32,7
2139,yet sxsw ipad pop-up store flawless rt mention apple ipad launch poor plan appleûªs part link,0,0.3,94,16
2140,sxsw attendee queue apple's pop-up store telegraph link via mention,1,0.0,67,10
2141,yo sxsw iphone app illa-def go,1,0.0,30,6
2142,survive sxsw mention live music app iphone android link,1,0.13636363636363635,55,9
2143,quot;at sxsw apple school market experts&quot link sxsw,1,0.0,55,8
2144,sxsw quot;my iphone tell know mean winning&quot mention,1,-0.3125,55,8
2145,ha wow rt mention apple open temporary ipad store handle sxsw demand link,1,0.05,73,13
2146,rt mention agnerd confession use laptop ipad blackberry follow sxsw afar see agchat,0,0.0,83,13
2147,rt mention love sxsw quot;apple come cool technology one's ever hear go conferences&quot,1,0.425,88,13
2148,woohoo rt mention mention hollergram app kill sxsw link,1,0.0,55,9
2149,woohoo rt mention detail ipad giveaway come tonight rt sxsw sxswi,1,0.0,65,11
2150,woohoo rt mention go game launch do-it-yourself iphone scavenger hunt link via mention see sxsw,1,-0.4,95,15
2151,u're sxsw cooler thing rt mention line apple pop-up store open pm sxsw link,0,0.0,75,14
2152,spot sxsw man need ipad ûò link sxswi,1,0.0,38,8
2153,great app interface example moma target flipboard cnn nba courtside mention ipad interface session sxsw,1,0.8,103,15
2154,new job apple ûï@mention meet team set sxsw apple store set whole place nothing day great work!û,1,0.37878787878787884,99,17
2155,cannot win sxsw without get new ipad ask mention itwillbemine link,1,0.4681818181818182,66,11
2156,deviantart buy ipad austin test muro draw super fast deviantart sxsw link,1,0.26666666666666666,73,12
2157,gift certificate apple nonprofit meetup hooray nonprofits apple sxsw,1,0.0,68,9
2158,funny even cnn say stay clear austin apple store friday ipad launch cuz sxsw link,0,0.17500000000000002,81,15
2159,smart mention hollergram ipad app sxsw link may leave vuvuzela home,1,0.21428571428571427,67,11
2160,big frustration sxsw far one look they're go glue iphone,0,0.05,56,10
2161,iphone back sxsw idk i'll do..follow mass guess,1,0.0,47,8
2162,sxsw help mention charge iphone newtrent battery pack love thing unpaid endorsement,1,0.35,83,12
2163,happy ipad drupalcon wish hand buy one return firstworldproblems sxsw,1,0.8,69,10
2164,sit ihop drool mention iphone app everything would want awesome sxsw,1,1.0,68,11
2165,sxsw cool apple pop fundraise kiosk japan sxsw kid good idea,1,0.5249999999999999,60,11
2166,next life i'm come back ipad woman can't keep hand thing sxsw,1,0.0,61,12
2167,smart move apple pop-up store sxsw ipad come tomorrow link,1,0.21428571428571427,58,10
2168,get badge find food drink figure mention iphone roam sxsw unpack priority,0,0.0,73,12
2169,get custome iphone case mention sxsw artwork favorite blackbook piece mention link,1,0.5,82,12
2170,advent accessible ebooks ipad view future generation landmark blind sxsw poursite,1,-0.041666666666666664,81,11
2171,smart quot;apple set open popup shop core sxsw action&quot link sxsw apple,1,0.10714285714285714,74,12
2172,first get papa sangre iphone panel amazing game totally awesome sxsw sxswi,1,0.36250000000000004,74,12
2173,free smart recorder weekend link via mention iphone ipad sxsw,1,0.30714285714285716,61,10
2174,get text mention hit reddit front page moonshine sign data plan check via ipad sxsw nerd,1,0.0,88,16
2175,line apple sxsw pop store austin hot sunny apple employee deliver smart water line wow hr go,1,0.1880952380952381,92,17
2176,line apple pop store sxsw squeal link,1,0.0,37,7
2177,line apple store loose ipad virginity sxsw,1,-0.07692307692307693,42,7
2178,i'll austin convention center today mention fam show new iphone game sxsw,1,-0.12121212121212122,73,12
2179,i'll austin convention center today mention fam show new iphone game sxsw&quot åçwhat's sxsw mention,1,-0.12121212121212122,100,15
2180,proof ipad turn douchebag sxsw link,0,0.0,35,6
2181,look line pop sxsw apple store...i can't think single object want much,0,0.0642857142857143,70,12
2182,gawk makeshift apple store sxsw sxswi mention apple store sxsw link photo,1,0.0,73,12
2183,line temp apple store sxsw gotto get,1,0.0,36,7
2184,think watch big game event without twitter ipad anymore futurecast sxsw,1,-0.2,71,11
2185,apple set open popup shop core sxsw action link,1,0.05,47,9
2186,apple set open popup shop core sxsw action downtown austin link ipad,1,0.05,68,12
2187,can't wait see champ rt mention i'll austin conv center today w/my mention fam show new iphone game sxsw,1,-0.12121212121212122,104,19
2188,imanidiot wait line sxsw one mention apple store sxsw link,1,0.0,58,10
2189,yet walk conference room look like apple ad think nothing else sxsw,0,0.0,67,12
2190,oooh want rt mention recap recycle skateboard iphone case link sxsw,1,0.0,67,11
2191,smart rt mention aapl open pop store ipad sale sxsw link,1,0.10714285714285714,56,11
2192,damm smart rt mention rt mention apple open temp store austin sxsw link via mention,1,0.10714285714285714,83,15
2193,true rt@mention sxsw quot;apple come cool technology one's ever hear go conferences&quot,1,0.35,88,12
2194,i'm captain penguin rt mention congrats mention get next level fave ipad game pengairborne sxswû,1,-0.2,98,15
2195,mention takin mic touchingstories ipad and/or tablet sxsw quot;what ipad change industry?&quot rock roll brother,1,0.0,112,15
2196,mention talk sxsw ipad acceptable sun warmth acceptable conversation topic sorry,1,-0.5,80,11
2197,everyone talk sxsw somehow making upset i'm europe america wanna see makeshift apple store,1,0.0,90,14
2198,tried instal mention iphone crash every time open sxsw,0,0.0,54,9
2199,apple installs pop-up shop sxsw apple set special pop-up shop visitorsû link,1,0.35714285714285715,77,12
2200,guy get tattooed company logo win ipad link sxsw,1,0.8,48,9
2201,sxsw teach anything want ipad dont know,1,0.0,39,7
2202,watch quot;ipad design headaches&quot sxsw button hack tapworthy,0,0.0,64,8
2203,sketchy austin sxsw yet mention still work iphone know sure need love,1,0.5,69,12
2204,dont bite ear rt mention i'll austin convention center today mention fam show new iphone game sxsw,1,-0.12121212121212122,98,17
2205,last minute flight change sxsw mean pick ipad leave fb,1,-0.15625,54,10
2206,hate ipad fleet nerd arm ipads navigate crowd far cool i've ever see sxsw,0,-0.1166666666666667,73,14
2207,day late-night party pack session design ipad swoon nerdcore sxsw fb,1,0.0,68,11
2208,yes update iphone app song info mention stream others also live video stream sxsw link,1,0.13636363636363635,86,15
2209,sxsw want get right dokobots really ingenious iphone game,1,0.12857142857142856,57,9
2210,mention tell follower keep updated sxsw party eventseekr android link iphone app way,1,0.0,84,13
2211,apple's temporary austin outlet sxsw another example marketing brilliance link via mention,1,0.0,90,12
2212,tempt walk apple store austin that's selling sxsw,1,0.0,49,8
2213,sxsw potential breakout gadget apps amp apple pop-up store festival begin tomorrow link,1,0.0,87,13
2214,twitter iphone anyway remove/burn hashtags eg sxsw bore already already,0,0.0,71,10
2215,report avenue apple store sell ipad launch link entry friend house sxsw,1,0.0,71,12
2216,mention thank bart retweeting ipad amp startup sxsw tweet excite ipad,1,0.0,69,11
2217,mention thank jeanne sxsw retweet open pop-up store great way get people even excite apple tech,1,0.4,95,16
2218,mention thanks let know heard ipad giveaway we're sxsw,1,0.2,54,9
2219,mention thanks apple store sxsw retweet,1,0.2,39,6
2220,mention rt make want iphone use uppward tshirt clever design sxsw jerk,1,0.16666666666666666,70,12
2221,mention that's impressive quot;popup&quot store must purchase ipad enjoy sxsw,1,0.7,77,10
2222,delete sxsw iphone app link,0,0.0,27,5
2223,mention apple sxsw popupstore like crack house mac addict,0,0.0,57,9
2224,best thing saw sxsw tonight rt mention security guard protect ipad awesome link,1,1.0,79,13
2225,apple classy facist company america kara swish sxsw,0,0.1,51,8
2226,mention constant ipad iphone switch i've make sxsw make feel like giant,1,0.0,71,12
2227,mention geek need somewhere downtown line get ipad i'll drop sxsw,1,0.0,65,11
2228,saw huge ipad line popup apple store people really really want sxsw,1,0.30000000000000004,67,12
2229,saw ipad close first time sxsw shiny,1,0.25,36,7
2230,line ipad apple store demo unit sxsw fb link link,1,0.0,49,10
2231,phone way battery wise believe week week i'd comfortable type ipad sixth st sxsw,1,0.55,80,14
2232,either go sxsw wait line buy tricked ipad mom's birthday guess austin ª´,1,0.0,73,13
2233,quot;if there's one thing sxsw good flash mob hive-think.&quot apple win mention sxsw link,1,0.75,90,14
